frame_0based,displayed_decision_1based,executed_action,p_end_approx,p_end_chroma_endpoint_approx,end_legacy_width_px,end_chroma_endpoint_px,action_thresholds_agree,move_ahead_approx,rotate_right_approx,rotate_left_approx,move_back_approx,done_approx,sub_done_approx,rotate_left_small_approx,rotate_right_small_approx
59,60,r,0.0,0.0,0,0,True,0.12727272727272726,0.8545454545454545,0.0,0.0,0.0,0.0,0.0,0.0
60,61,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,62,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,66,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
66,67,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,68,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
68,69,m,0.0,0.0,0,0,True,0.6363636363636364,0.34545454545454546,0.0,0.0,0.0,0.0,0.0,0.0
69,70,r,0.0,0.0,0,0,True,0.6,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0
70,71,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,72,l,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
72,73,m,0.0,0.0,0,0,True,0.9272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
73,74,m,0.0,0.0,0,0,True,0.5636363636363636,0.41818181818181815,0.0,0.0,0.0,0.0,0.0,0.0
74,75,r,0.0,0.0,0,0,True,0.05454545454545454,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
75,76,m,0.0,0.0,0,0,True,0.8181818181818182,0.2,0.0,0.0,0.0,0.0,0.0,0.0
76,77,m,0.0,0.0,0,0,True,0.3090909090909091,0.6727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
77,78,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
78,79,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,80,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,81,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
81,82,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,83,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,84,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,85,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,86,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,87,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,88,m,0.0,0.0,0,0,True,0.8545454545454545,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0
88,89,l,0.0,0.0,0,0,True,0.7090909090909091,0.16363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
89,90,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
90,91,r,0.0,0.0,0,0,True,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
91,92,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
92,93,r,0.0,0.0,0,0,True,0.09090909090909091,0.6727272727272727,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
93,94,m,0.0,0.0,0,0,True,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
94,95,m,0.0,0.0,0,0,True,0.12727272727272726,0.09090909090909091,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
95,96,l,0.0,0.0,0,0,True,0.0,0.2,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
96,97,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
97,98,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
98,99,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
99,100,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
100,101,l,0.0,0.0,0,0,True,0.0,0.12727272727272726,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
101,102,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,104,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
104,105,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,106,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,107,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,109,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,110,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,111,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
111,112,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,113,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
114,115,l,0.0,0.0,0,0,True,0.16363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
115,116,m,0.0,0.0,0,0,True,0.9272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
116,117,r,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,118,m,0.0,0.0,0,0,True,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
118,119,l,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
119,120,m,0.0,0.0,0,0,True,0.7454545454545455,0.2,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
120,121,r,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
121,122,l,0.0,0.0,0,0,True,0.38181818181818183,0.05454545454545454,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
122,123,l,0.0,0.0,0,0,True,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
123,124,m,0.0,0.0,0,0,True,0.38181818181818183,0.4909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
124,125,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
125,126,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
126,127,m,0.0,0.0,0,0,True,0.7818181818181819,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
127,128,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,129,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
129,130,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,131,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,132,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,133,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,134,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,135,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
135,136,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,137,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,138,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,139,l,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,140,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
140,141,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
141,142,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
142,143,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
143,144,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
144,145,l,0.0,0.0,0,0,True,0.45454545454545453,0.05454545454545454,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
145,146,m,0.0,0.0,0,0,True,0.7454545454545455,0.09090909090909091,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
146,147,r,0.0,0.0,0,0,True,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
147,148,m,0.0,0.0,0,0,True,0.5636363636363636,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0
148,149,r,0.0,0.0,0,0,True,0.34545454545454546,0.6,0.0,0.0,0.0,0.0,0.0,0.0
149,150,m,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
150,151,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,152,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,153,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,154,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,155,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
155,156,l,0.0,0.0,0,0,True,0.23636363636363636,0.6727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
156,157,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
157,158,m,0.0,0.0,0,0,True,0.6727272727272727,0.34545454545454546,0.0,0.0,0.0,0.0,0.0,0.0
158,159,m,0.0,0.0,0,0,True,0.9272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
159,160,m,0.0,0.0,0,0,True,0.8909090909090909,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0
160,161,r,0.0,0.0,0,0,True,0.38181818181818183,0.6,0.0,0.0,0.0,0.0,0.0,0.0
161,162,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,163,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,164,m,0.0,0.0,0,0,True,0.9636363636363636,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
164,165,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
165,166,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,167,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,168,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
168,169,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,170,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,171,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,172,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,173,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,174,m,0.0,0.0,0,0,True,0.9636363636363636,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
174,175,r,0.0,0.0,0,0,True,0.45454545454545453,0.5636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
175,176,m,0.0,0.0,0,0,True,0.8181818181818182,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
176,177,l,0.0,0.0,0,0,True,0.3090909090909091,0.12727272727272726,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
177,178,r,0.0,0.0,0,0,True,0.6363636363636364,0.0,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
178,179,r,0.0,0.0,0,0,True,0.2,0.38181818181818183,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
179,180,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,181,end,0.2,0.21818181818181817,11,12,True,0.7818181818181819,0.0,0.0,0.0,0.2,0.0,0.0,0.0
