frame_0based,displayed_decision_1based,executed_action,p_end_approx,p_end_chroma_endpoint_approx,end_legacy_width_px,end_chroma_endpoint_px,action_thresholds_agree,move_ahead_approx,rotate_right_approx,rotate_left_approx,move_back_approx,done_approx,sub_done_approx,rotate_left_small_approx,rotate_right_small_approx
58,59,m,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
59,60,l,0.0,0.0,0,0,True,0.2,0.0,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
60,61,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,62,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,63,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,64,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,65,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
65,66,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,67,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,68,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,69,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,70,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,71,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,72,r,0.0,0.0,0,0,True,0.2727272727272727,0.7090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
72,73,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,74,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,75,m,0.0,0.0,0,0,True,0.5272727272727272,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
75,76,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
76,77,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,78,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
78,79,r,0.0,0.0,0,0,True,0.0,0.23636363636363636,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
79,80,l,0.0,0.0,0,0,True,0.0,0.23636363636363636,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
80,81,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
81,82,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
82,83,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
83,84,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
84,85,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
85,86,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
86,87,l,0.0,0.0,0,0,True,0.09090909090909091,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
87,88,l,0.0,0.0,0,0,True,0.3090909090909091,0.12727272727272726,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
88,89,r,0.0,0.0,0,0,True,0.05454545454545454,0.09090909090909091,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
89,90,l,0.0,0.0,0,0,True,0.2,0.6,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
90,91,r,0.0,0.0,0,0,True,0.05454545454545454,0.16363636363636364,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
91,92,r,0.0,0.0,0,0,True,0.16363636363636364,0.5636363636363636,0.12727272727272726,0.16363636363636364,0.0,0.0,0.0,0.0
92,93,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,94,m,0.0,0.0,0,0,True,0.7090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
94,95,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
95,96,l,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
96,97,m,0.0,0.0,0,0,True,0.6,0.3090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
97,98,r,0.0,0.0,0,0,True,0.41818181818181815,0.5272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
98,99,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,100,m,0.0,0.0,0,0,True,0.4909090909090909,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
100,101,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
101,102,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,103,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,104,r,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,105,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,106,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
106,107,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,108,m,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
108,109,m,0.0,0.0,0,0,True,0.38181818181818183,0.0,0.6,0.0,0.0,0.0,0.0,0.0
109,110,l,0.0,0.0,0,0,True,0.16363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
110,111,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,112,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,113,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,114,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,115,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,116,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
116,117,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,118,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,119,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,120,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,121,r,0.0,0.0,0,0,True,0.41818181818181815,0.6,0.0,0.0,0.0,0.0,0.0,0.0
121,122,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
122,123,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,124,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,125,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,126,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,127,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,128,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,129,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,130,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,131,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,132,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,133,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,134,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,135,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,136,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,137,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,138,l,0.0,0.0,0,0,True,0.0,0.12727272727272726,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
138,139,l,0.0,0.0,0,0,True,0.34545454545454546,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
139,140,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
140,141,l,0.0,0.0,0,0,True,0.2727272727272727,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
141,142,m,0.0,0.0,0,0,True,0.6363636363636364,0.0,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
142,143,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,144,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,145,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,146,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,147,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,148,r,0.0,0.0,0,0,True,0.8181818181818182,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
148,149,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
149,150,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,151,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
151,152,l,0.0,0.0,0,0,True,0.2,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
152,153,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,154,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,155,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,156,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,157,m,0.0,0.0,0,0,True,0.9272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
157,158,r,0.0,0.0,0,0,True,0.38181818181818183,0.5636363636363636,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
158,159,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
159,160,m,0.0,0.0,0,0,True,0.34545454545454546,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
160,161,l,0.0,0.0,0,0,True,0.16363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
161,162,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
162,163,r,0.0,0.0,0,0,True,0.2,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
163,164,r,0.0,0.0,0,0,True,0.2727272727272727,0.5636363636363636,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
164,165,l,0.0,0.0,0,0,True,0.34545454545454546,0.4909090909090909,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
165,166,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
166,167,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
167,168,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
168,169,l,0.0,0.0,0,0,True,0.41818181818181815,0.23636363636363636,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
169,170,l,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
170,171,l,0.0,0.0,0,0,True,0.23636363636363636,0.0,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
171,172,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,173,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,174,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,175,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,176,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,177,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
177,178,m,0.0,0.0,0,0,True,0.34545454545454546,0.5272727272727272,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
178,179,r,0.0,0.0,0,0,True,0.23636363636363636,0.6727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
179,180,m,0.0,0.0,0,0,True,0.8181818181818182,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
180,181,r,0.0,0.0,0,0,True,0.8909090909090909,0.03636363636363636,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
181,182,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,183,m,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
183,184,m,0.0,0.0,0,0,True,0.7454545454545455,0.0,0.2,0.0,0.0,0.0,0.0,0.0
184,185,m,0.0,0.0,0,0,True,0.5636363636363636,0.0,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
185,186,m,0.0,0.0,0,0,True,0.5636363636363636,0.0,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
186,187,m,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
187,188,m,0.0,0.0,0,0,True,0.41818181818181815,0.0,0.6,0.0,0.0,0.0,0.0,0.0
188,189,m,0.0,0.0,0,0,True,0.5636363636363636,0.0,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
189,190,m,0.0,0.0,0,0,True,0.6,0.05454545454545454,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
190,191,m,0.0,0.0,0,0,True,0.6,0.0,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
191,192,l,0.0,0.0,0,0,True,0.45454545454545453,0.0,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
192,193,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
193,194,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
194,195,l,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
195,196,l,0.0,0.0,0,0,True,0.3090909090909091,0.0,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
196,197,m,0.0,0.0,0,0,True,0.6363636363636364,0.05454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
197,198,l,0.0,0.0,0,0,True,0.6,0.16363636363636364,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
198,199,l,0.0,0.0,0,0,True,0.16363636363636364,0.45454545454545453,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
199,200,l,0.0,0.0,0,0,True,0.2,0.09090909090909091,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
200,201,l,0.0,0.0,0,0,True,0.41818181818181815,0.12727272727272726,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
201,202,l,0.0,0.0,0,0,True,0.23636363636363636,0.2,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
202,203,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
203,204,m,0.0,0.0,0,0,True,0.3090909090909091,0.16363636363636364,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
204,205,m,0.0,0.0,0,0,True,0.4909090909090909,0.2,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
205,206,l,0.0,0.0,0,0,True,0.34545454545454546,0.2,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
206,207,r,0.0,0.0,0,0,True,0.16363636363636364,0.2,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
207,208,r,0.0,0.0,0,0,True,0.16363636363636364,0.45454545454545453,0.23636363636363636,0.09090909090909091,0.0,0.0,0.0,0.0
208,209,l,0.0,0.0,0,0,True,0.23636363636363636,0.5636363636363636,0.12727272727272726,0.09090909090909091,0.0,0.0,0.0,0.0
209,210,l,0.0,0.0,0,0,True,0.09090909090909091,0.09090909090909091,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
210,211,r,0.0,0.0,0,0,True,0.12727272727272726,0.12727272727272726,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
211,212,m,0.0,0.0,0,0,True,0.2727272727272727,0.38181818181818183,0.2,0.12727272727272726,0.0,0.0,0.0,0.0
212,213,l,0.0,0.0,0,0,True,0.2,0.09090909090909091,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
213,214,l,0.0,0.0,0,0,True,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
214,215,m,0.0,0.0,0,0,True,0.09090909090909091,0.0,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
215,216,l,0.0,0.0,0,0,True,0.34545454545454546,0.05454545454545454,0.6,0.0,0.0,0.0,0.0,0.0
216,217,l,0.0,0.0,0,0,True,0.3090909090909091,0.09090909090909091,0.6,0.0,0.0,0.0,0.0,0.0
217,218,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
218,219,r,0.0,0.0,0,0,True,0.38181818181818183,0.05454545454545454,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
219,220,r,0.0,0.0,0,0,True,0.38181818181818183,0.2,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
220,221,l,0.0,0.0,0,0,True,0.23636363636363636,0.09090909090909091,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
221,222,b,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
222,223,l,0.0,0.0,0,0,True,0.0,0.2727272727272727,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
223,224,l,0.0,0.0,0,0,True,0.34545454545454546,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
224,225,l,0.0,0.0,0,0,True,0.38181818181818183,0.0,0.6,0.0,0.0,0.0,0.0,0.0
225,226,l,0.0,0.0,0,0,True,0.12727272727272726,0.09090909090909091,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
226,227,l,0.0,0.0,0,0,True,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
227,228,rs,0.0,0.0,0,0,True,0.38181818181818183,0.05454545454545454,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
228,229,m,0.0,0.0,0,0,True,0.7090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
229,230,l,0.0,0.0,0,0,True,0.5636363636363636,0.12727272727272726,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
230,231,l,0.0,0.0,0,0,True,0.09090909090909091,0.16363636363636364,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
231,232,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
232,233,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
233,234,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
234,235,r,0.0,0.0,0,0,True,0.09090909090909091,0.05454545454545454,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
235,236,l,0.0,0.0,0,0,True,0.41818181818181815,0.12727272727272726,0.3090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
236,237,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
237,238,l,0.0,0.0,0,0,True,0.34545454545454546,0.05454545454545454,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
238,239,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
