frame_0based,displayed_decision_1based,executed_action,p_end_approx,p_end_chroma_endpoint_approx,end_legacy_width_px,end_chroma_endpoint_px,action_thresholds_agree,move_ahead_approx,rotate_right_approx,rotate_left_approx,move_back_approx,done_approx,sub_done_approx,rotate_left_small_approx,rotate_right_small_approx
17,18,l,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.2,0.0,0.0,0.0,0.0,0.0
18,19,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20,m,0.0,0.0,0,0,True,0.9272727272727272,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
20,21,r,0.0,0.0,0,0,True,0.45454545454545453,0.5272727272727272,0.0,0.0,0.0,0.0,0.0,0.0
21,22,r,0.0,0.0,0,0,True,0.05454545454545454,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
22,23,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,24,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
24,25,m,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
25,26,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
26,27,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
27,28,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
28,29,m,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
29,30,m,0.0,0.0,0,0,True,0.6727272727272727,0.05454545454545454,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
30,31,m,0.0,0.0,0,0,True,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
31,32,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,m,0.0,0.0,0,0,True,0.7818181818181819,0.16363636363636364,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
33,34,m,0.0,0.0,0,0,True,0.23636363636363636,0.6363636363636364,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
34,35,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,r,0.0,0.0,0,0,True,0.8545454545454545,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0
38,39,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
39,40,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
40,41,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
41,42,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
42,43,r,0.0,0.0,0,0,True,0.12727272727272726,0.8909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
43,44,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,46,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,47,l,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
47,48,m,0.0,0.0,0,0,True,0.09090909090909091,0.41818181818181815,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
48,49,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
49,50,r,0.0,0.0,0,0,True,0.23636363636363636,0.7818181818181819,0.0,0.0,0.0,0.0,0.0,0.0
50,51,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,52,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,53,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,54,r,0.0,0.0,0,0,True,0.7818181818181819,0.05454545454545454,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
54,55,l,0.0,0.0,0,0,True,0.2727272727272727,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
55,56,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
56,57,l,0.0,0.0,0,0,True,0.05454545454545454,0.09090909090909091,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
57,58,l,0.0,0.0,0,0,True,0.0,0.41818181818181815,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
58,59,r,0.0,0.0,0,0,True,0.0,0.16363636363636364,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
59,60,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
60,61,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
61,62,r,0.0,0.0,0,0,True,0.2,0.7818181818181819,0.0,0.0,0.0,0.0,0.0,0.0
62,63,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
63,64,m,0.0,0.0,0,0,True,0.16363636363636364,0.23636363636363636,0.4909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0
64,65,r,0.0,0.0,0,0,True,0.2727272727272727,0.38181818181818183,0.3090909090909091,0.05454545454545454,0.0,0.0,0.0,0.0
65,66,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
66,67,l,0.0,0.0,0,0,True,0.05454545454545454,0.16363636363636364,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
67,68,l,0.0,0.0,0,0,True,0.0,0.09090909090909091,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
68,69,l,0.0,0.0,0,0,True,0.0,0.3090909090909091,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
69,70,l,0.0,0.0,0,0,True,0.0,0.3090909090909091,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
70,71,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
71,72,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
72,73,l,0.0,0.0,0,0,True,0.3090909090909091,0.0,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
73,74,m,0.0,0.0,0,0,True,0.41818181818181815,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
74,75,m,0.0,0.0,0,0,True,0.4909090909090909,0.16363636363636364,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
75,76,l,0.0,0.0,0,0,True,0.45454545454545453,0.16363636363636364,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
76,77,l,0.0,0.0,0,0,True,0.5272727272727272,0.12727272727272726,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
77,78,l,0.0,0.0,0,0,True,0.45454545454545453,0.05454545454545454,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
78,79,l,0.0,0.0,0,0,True,0.3090909090909091,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
79,80,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
80,81,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
81,82,m,0.0,0.0,0,0,True,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
82,83,m,0.0,0.0,0,0,True,0.6727272727272727,0.2,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
83,84,r,0.0,0.0,0,0,True,0.12727272727272726,0.6727272727272727,0.2,0.0,0.0,0.0,0.0,0.0
84,85,l,0.0,0.0,0,0,True,0.23636363636363636,0.0,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
85,86,l,0.0,0.0,0,0,True,0.05454545454545454,0.45454545454545453,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
86,87,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
87,88,l,0.0,0.0,0,0,True,0.0,0.23636363636363636,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
88,89,l,0.0,0.0,0,0,True,0.0,0.09090909090909091,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
89,90,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
90,91,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
91,92,r,0.0,0.0,0,0,True,0.3090909090909091,0.09090909090909091,0.6,0.0,0.0,0.0,0.0,0.0
92,93,r,0.0,0.0,0,0,True,0.2,0.6363636363636364,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
93,94,r,0.0,0.0,0,0,True,0.23636363636363636,0.5636363636363636,0.12727272727272726,0.09090909090909091,0.0,0.0,0.0,0.0
94,95,l,0.0,0.0,0,0,True,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
95,96,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
96,97,m,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
97,98,l,0.0,0.0,0,0,True,0.2,0.05454545454545454,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
98,99,l,0.0,0.0,0,0,True,0.16363636363636364,0.05454545454545454,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
99,100,l,0.0,0.0,0,0,True,0.2727272727272727,0.05454545454545454,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
100,101,l,0.0,0.0,0,0,True,0.41818181818181815,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
101,102,l,0.0,0.0,0,0,True,0.38181818181818183,0.0,0.6,0.0,0.0,0.0,0.0,0.0
102,103,m,0.0,0.0,0,0,True,0.23636363636363636,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
103,104,l,0.0,0.0,0,0,True,0.3090909090909091,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
104,105,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
105,106,l,0.0,0.0,0,0,True,0.7454545454545455,0.12727272727272726,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
106,107,l,0.0,0.0,0,0,True,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0
107,108,r,0.0,0.0,0,0,True,0.16363636363636364,0.23636363636363636,0.6,0.0,0.0,0.0,0.0,0.0
108,109,r,0.0,0.0,0,0,True,0.16363636363636364,0.7454545454545455,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0
109,110,l,0.0,0.0,0,0,True,0.23636363636363636,0.7090909090909091,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
110,111,l,0.0,0.0,0,0,True,0.09090909090909091,0.2,0.6727272727272727,0.05454545454545454,0.0,0.0,0.0,0.0
111,112,r,0.0,0.0,0,0,True,0.05454545454545454,0.12727272727272726,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
112,113,r,0.0,0.0,0,0,True,0.12727272727272726,0.7090909090909091,0.09090909090909091,0.05454545454545454,0.0,0.0,0.0,0.0
113,114,m,0.0,0.0,0,0,True,0.3090909090909091,0.6,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
114,115,l,0.0,0.0,0,0,True,0.2,0.3090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
115,116,l,0.0,0.0,0,0,True,0.0,0.09090909090909091,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
116,117,r,0.0,0.0,0,0,True,0.09090909090909091,0.5272727272727272,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
117,118,r,0.0,0.0,0,0,True,0.2,0.6363636363636364,0.12727272727272726,0.05454545454545454,0.0,0.0,0.0,0.0
118,119,r,0.0,0.0,0,0,True,0.16363636363636364,0.7454545454545455,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
119,120,l,0.0,0.0,0,0,True,0.6727272727272727,0.09090909090909091,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
120,121,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
121,122,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
122,123,r,0.0,0.0,0,0,True,0.12727272727272726,0.23636363636363636,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
123,124,b,0.0,0.0,0,0,True,0.16363636363636364,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
124,125,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
125,126,l,0.0,0.0,0,0,True,0.12727272727272726,0.3090909090909091,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
126,127,l,0.0,0.0,0,0,True,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
127,128,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
128,129,l,0.0,0.0,0,0,True,0.34545454545454546,0.12727272727272726,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
129,130,l,0.0,0.0,0,0,True,0.34545454545454546,0.09090909090909091,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
130,131,l,0.0,0.0,0,0,True,0.34545454545454546,0.16363636363636364,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
131,132,l,0.0,0.0,0,0,True,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
132,133,m,0.0,0.0,0,0,True,0.34545454545454546,0.05454545454545454,0.6,0.0,0.0,0.0,0.0,0.0
133,134,l,0.0,0.0,0,0,True,0.5636363636363636,0.05454545454545454,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
134,135,m,0.0,0.0,0,0,True,0.16363636363636364,0.05454545454545454,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
135,136,r,0.0,0.0,0,0,True,0.34545454545454546,0.05454545454545454,0.6,0.0,0.0,0.0,0.0,0.0
136,137,l,0.0,0.0,0,0,True,0.5272727272727272,0.2,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
137,138,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
138,139,l,0.0,0.0,0,0,True,0.16363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
139,140,l,0.0,0.0,0,0,True,0.12727272727272726,0.05454545454545454,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
140,141,l,0.0,0.0,0,0,True,0.2,0.12727272727272726,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
141,142,l,0.0,0.0,0,0,True,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
142,143,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
143,144,l,0.0,0.0,0,0,True,0.34545454545454546,0.16363636363636364,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
144,145,m,0.0,0.0,0,0,True,0.38181818181818183,0.23636363636363636,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
145,146,m,0.0,0.0,0,0,True,0.5272727272727272,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
146,147,m,0.0,0.0,0,0,True,0.38181818181818183,0.3090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
147,148,m,0.0,0.0,0,0,True,0.38181818181818183,0.41818181818181815,0.2,0.0,0.0,0.0,0.0,0.0
148,149,r,0.0,0.0,0,0,True,0.2727272727272727,0.6,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
149,150,r,0.0,0.0,0,0,True,0.05454545454545454,0.8909090909090909,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
150,151,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
151,152,r,0.0,0.0,0,0,True,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
152,153,r,0.0,0.0,0,0,True,0.16363636363636364,0.7454545454545455,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
153,154,m,0.0,0.0,0,0,True,0.5636363636363636,0.38181818181818183,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
154,155,m,0.0,0.0,0,0,True,0.7818181818181819,0.05454545454545454,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
155,156,m,0.0,0.0,0,0,True,0.5272727272727272,0.12727272727272726,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
156,157,l,0.0,0.0,0,0,True,0.3090909090909091,0.23636363636363636,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
157,158,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
158,159,l,0.0,0.0,0,0,True,0.05454545454545454,0.2727272727272727,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
159,160,l,0.0,0.0,0,0,True,0.12727272727272726,0.16363636363636364,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
160,161,l,0.0,0.0,0,0,True,0.05454545454545454,0.09090909090909091,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
161,162,l,0.0,0.0,0,0,True,0.7454545454545455,0.05454545454545454,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
162,163,m,0.0,0.0,0,0,True,0.7818181818181819,0.05454545454545454,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
163,164,r,0.0,0.0,0,0,True,0.8545454545454545,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0
164,165,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
165,166,r,0.0,0.0,0,0,True,0.3090909090909091,0.7090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
166,167,m,0.0,0.0,0,0,True,0.6727272727272727,0.34545454545454546,0.0,0.0,0.0,0.0,0.0,0.0
167,168,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,169,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
169,170,l,0.0,0.0,0,0,True,0.16363636363636364,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
170,171,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
171,172,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
172,173,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
173,174,m,0.0,0.0,0,0,True,0.4909090909090909,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
174,175,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
175,176,m,0.0,0.0,0,0,True,0.6727272727272727,0.0,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
176,177,m,0.0,0.0,0,0,True,0.6363636363636364,0.0,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
177,178,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
178,179,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,180,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,181,r,0.0,0.0,0,0,True,0.3090909090909091,0.7090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
181,182,r,0.0,0.0,0,0,True,0.05454545454545454,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
182,183,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
183,184,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
184,185,r,0.0,0.0,0,0,True,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
185,186,m,0.09090909090909091,0.09090909090909091,5,5,True,0.8909090909090909,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
186,187,end,1,0.9818181818181818,55,54,True,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
